ranker,player,pos,age,team_id,g,gs,mp_per_g,fp_per_g,fga_per_g,fg_pct,fg3_per_g,fg3a_per_g,fg3_pct,fg2_per_g,fg2a_per_g,fg2_pct,efg_pct,ft_per_g,fta_per_g,ft_pct,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,pts_per_g
402,London Perrantes,PG,23,CLE,14,0,4.7,0.1,0.9,.154,0.0,0.2,.000,0.1,0.7,.200,.154,0.2,0.4,.600,0.1,0.2,0.3,0.4,0.1,0.1,0.1,0.4,0.5
403,Alec Peters,PF,22,PHO,20,0,11.3,1.4,3.7,.378,0.9,2.9,.310,0.5,0.8,.625,.500,0.4,0.5,.800,0.4,1.5,1.9,0.6,0.1,0.1,0.2,0.7,4.1
404,Marshall Plumlee,C,25,MIL,8,0,6.5,0.1,0.4,.333,0.0,0.0,,0.1,0.4,.333,.333,1.5,2.0,.750,0.5,1.6,2.1,0.3,0.0,0.1,0.4,1.3,1.8
405,Mason Plumlee,C,27,DEN,74,26,19.4,3.0,5.0,.601,0.0,0.0,.000,3.0,5.0,.602,.601,1.1,2.4,.458,1.8,3.6,5.4,1.9,0.7,1.1,1.4,2.5,7.1
406,Miles Plumlee,C,29,ATL,55,35,16.7,1.9,3.3,.583,0.0,0.0,,1.9,3.3,.583,.583,0.5,1.1,.450,1.4,2.7,4.1,0.8,0.3,0.5,1.1,1.4,4.3
407,Jakob Poeltl,C,22,TOR,82,0,18.6,3.1,4.7,.659,0.0,0.0,.500,3.1,4.7,.660,.660,0.7,1.2,.594,2.0,2.8,4.8,0.7,0.5,1.2,1.0,2.6,6.9
408,Quincy Pondexter,SF,29,CHI,23,1,8.5,0.6,2.1,.286,0.1,1.0,.136,0.5,1.2,.407,.316,0.6,0.7,.824,0.3,0.8,1.2,0.4,0.3,0.1,0.5,1.0,2.0
409,Otto Porter Jr.,SF,24,WAS,77,77,31.6,5.8,11.5,.503,1.8,4.1,.441,4.0,7.4,.537,.581,1.4,1.7,.828,1.3,5.1,6.4,2.0,1.5,0.5,1.0,2.0,14.7
410,Bobby Portis,PF,22,CHI,73,4,22.5,5.2,11.1,.471,1.1,3.1,.359,4.1,8.1,.514,.520,1.6,2.1,.769,2.2,4.6,6.8,1.7,0.7,0.3,1.4,1.8,13.2
411,Kristaps Porziņģis,PF,22,NYK,48,48,32.4,8.1,18.5,.439,1.9,4.8,.395,6.3,13.8,.454,.489,4.5,5.7,.793,1.3,5.3,6.6,1.2,0.8,2.4,1.9,2.9,22.7
412,Dwight Powell,C,26,DAL,79,24,21.2,3.2,5.4,.593,0.4,1.1,.333,2.9,4.4,.656,.626,1.7,2.3,.719,1.7,3.9,5.6,1.2,0.8,0.4,0.7,2.4,8.5
413,Norman Powell,SG,24,TOR,70,18,15.2,2.1,5.3,.401,0.8,2.7,.285,1.4,2.7,.516,.472,0.5,0.6,.821,0.2,1.5,1.7,1.3,0.5,0.2,0.9,1.6,5.5
414,Alex Poythress,PF,24,IND,25,0,4.2,0.4,1.0,.423,0.2,0.4,.364,0.3,0.6,.467,.500,0.0,0.0,,0.3,0.4,0.7,0.1,0.1,0.0,0.1,0.6,1.0
415,Taurean Prince,SF,23,ATL,82,82,30.0,5.1,11.9,.426,2.1,5.6,.385,2.9,6.3,.461,.516,1.9,2.2,.844,0.6,4.1,4.7,2.6,1.0,0.5,2.3,2.0,14.1
416,Jacob Pullen,PG,28,PHI,3,0,2.0,0.3,0.7,.500,0.0,0.3,.000,0.3,0.3,1.000,.500,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.7
417,Rodney Purvis,SG,23,ORL,16,2,18.1,2.2,6.7,.327,0.8,3.3,.250,1.4,3.4,.400,.388,0.8,0.9,.867,0.1,1.6,1.7,1.1,0.2,0.2,0.6,1.6,6.0
418,Zhou Qi,C,22,HOU,18,0,6.9,0.3,1.8,.188,0.1,1.1,.105,0.2,0.7,.308,.219,0.4,0.7,.667,0.3,0.9,1.2,0.1,0.1,0.8,0.6,0.8,1.2
419,Tim Quarterman,SG,23,HOU,3,0,4.3,0.3,1.0,.333,0.0,0.7,.000,0.3,0.3,1.000,.333,0.7,0.7,1.000,0.0,1.0,1.0,0.3,0.0,0.0,0.7,0.3,1.3
420,Ivan Rabb,PF,20,MEM,36,5,14.3,2.4,4.2,.566,0.0,0.0,,2.4,4.2,.566,.566,0.8,1.0,.806,1.5,2.9,4.4,0.9,0.3,0.4,1.0,1.5,5.6
421,Julius Randle,C,23,LAL,82,49,26.7,6.1,11.0,.558,0.1,0.5,.222,6.0,10.5,.575,.563,3.7,5.2,.718,2.2,5.8,8.0,2.6,0.5,0.5,2.6,3.3,16.1
422,Zach Randolph,PF,36,SAC,59,58,25.6,6.1,12.9,.473,0.9,2.5,.347,5.3,10.4,.503,.507,1.4,1.8,.785,1.6,5.1,6.7,2.2,0.7,0.2,2.0,2.0,14.5
423,Xavier Rathan-Mayes,SG,23,MEM,5,0,23.6,2.4,8.4,.286,0.2,2.8,.071,2.2,5.6,.393,.298,0.8,1.8,.444,0.0,1.0,1.0,3.6,1.2,0.6,2.2,3.6,5.8
424,JJ Redick,SG,33,PHI,70,70,30.2,5.8,12.6,.460,2.8,6.6,.420,3.0,6.0,.504,.569,2.8,3.1,.904,0.1,2.4,2.5,3.0,0.5,0.1,1.5,1.8,17.1
425,Davon Reed,SG,22,PHO,21,1,11.5,1.0,3.6,.289,0.5,1.8,.289,0.5,1.8,.289,.362,0.4,0.6,.667,0.1,1.8,1.9,0.6,0.5,0.1,0.5,0.8,3.0
426,Willie Reed,C,27,TOT,42,5,10.2,1.9,2.9,.669,0.0,0.0,.500,1.9,2.8,.672,.674,0.8,1.3,.582,0.8,2.0,2.9,0.2,0.2,0.5,0.5,1.3,4.6
426,Willie Reed,C,27,LAC,39,5,10.7,2.1,3.1,.667,0.0,0.1,.500,2.0,3.0,.669,.671,0.8,1.4,.582,0.9,2.2,3.1,0.2,0.2,0.6,0.5,1.4,4.9
426,Willie Reed,C,27,DET,3,0,3.0,0.3,0.3,1.000,0.0,0.0,,0.3,0.3,1.000,1.000,0.0,0.0,,0.0,0.3,0.3,0.3,0.0,0.0,0.0,1.0,0.7
427,Josh Richardson,SF,24,MIA,81,81,33.2,4.9,10.9,.451,1.6,4.1,.378,3.4,6.8,.495,.523,1.5,1.8,.845,0.9,2.7,3.5,2.9,1.5,0.9,1.7,2.5,12.9
428,Malachi Richardson,SG,22,TOT,26,4,12.5,1.2,3.5,.333,0.5,1.5,.300,0.7,1.9,.360,.400,0.7,0.8,.773,0.2,1.1,1.3,0.5,0.4,0.0,0.4,1.0,3.4
428,Malachi Richardson,SG,22,SAC,25,4,12.8,1.2,3.5,.330,0.5,1.6,.308,0.7,2.0,.347,.398,0.7,0.9,.773,0.2,1.1,1.3,0.5,0.4,0.0,0.4,1.1,3.5
428,Malachi Richardson,SG,22,TOR,1,0,5.0,1.0,2.0,.500,0.0,1.0,.000,1.0,1.0,1.000,.500,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
429,Austin Rivers,SG,25,LAC,61,59,33.7,5.6,13.2,.424,2.2,5.9,.378,3.4,7.3,.461,.508,1.7,2.6,.642,0.4,1.9,2.4,4.0,1.2,0.3,1.8,2.5,15.1
430,Andre Roberson,SG,26,OKC,39,39,26.6,2.2,4.2,.537,0.2,0.9,.222,2.0,3.2,.627,.562,0.3,1.0,.316,1.9,2.8,4.7,1.2,1.2,0.9,0.8,2.3,5.0
431,Devin Robinson,SF,22,WAS,1,0,13.0,1.0,3.0,.333,0.0,0.0,,1.0,3.0,.333,.333,0.0,0.0,,2.0,3.0,5.0,0.0,1.0,0.0,0.0,2.0,2.0
432,Glenn Robinson III,SF,24,IND,23,1,14.7,1.6,3.7,.424,0.6,1.5,.412,1.0,2.2,.431,.506,0.4,0.5,.818,0.5,1.1,1.6,0.7,0.6,0.0,0.2,0.6,4.1
433,Rajon Rondo,PG,31,NOP,65,63,26.2,3.6,7.6,.468,0.8,2.3,.333,2.8,5.3,.526,.518,0.4,0.7,.543,0.5,3.6,4.0,8.2,1.1,0.2,2.3,1.8,8.3
434,Derrick Rose,PG,29,TOT,25,7,16.8,3.2,7.4,.435,0.3,1.2,.233,3.0,6.2,.474,.454,1.6,1.8,.870,0.5,0.9,1.4,1.5,0.3,0.2,1.4,0.6,8.4
434,Derrick Rose,PG,29,CLE,16,7,19.3,3.6,8.3,.439,0.4,1.5,.250,3.3,6.8,.481,.462,2.2,2.6,.854,0.6,1.2,1.8,1.6,0.2,0.3,1.8,0.9,9.8
434,Derrick Rose,PG,29,MIN,9,0,12.4,2.6,6.0,.426,0.1,0.7,.167,2.4,5.3,.458,.435,0.6,0.6,1.000,0.3,0.3,0.7,1.2,0.4,0.0,0.8,0.2,5.8
435,Terrence Ross,SG,26,ORL,24,20,25.0,3.2,8.0,.398,1.3,3.9,.323,1.9,4.1,.469,.476,1.1,1.5,.750,0.4,2.6,3.0,1.6,1.1,0.5,1.2,1.9,8.7
436,Terry Rozier,PG,23,BOS,80,16,25.9,4.0,10.0,.395,1.9,5.0,.381,2.0,5.0,.410,.491,1.4,1.9,.772,0.8,3.9,4.7,2.9,1.0,0.2,1.0,1.5,11.3
437,Ricky Rubio,PG,27,UTA,77,77,29.3,4.5,10.7,.418,1.2,3.5,.352,3.2,7.2,.451,.476,2.9,3.3,.866,0.6,4.0,4.6,5.3,1.6,0.1,2.7,2.7,13.1
438,D'Angelo Russell,PG,21,BRK,48,35,25.7,5.8,14.0,.414,1.9,5.8,.324,3.9,8.2,.477,.481,2.0,2.7,.740,0.6,3.3,3.9,5.2,0.8,0.4,3.1,1.9,15.5
439,Domantas Sabonis,C,21,IND,74,19,24.5,4.6,8.9,.514,0.2,0.5,.351,4.4,8.4,.524,.524,2.3,3.0,.750,2.2,5.5,7.7,2.0,0.5,0.4,1.9,3.0,11.6
440,JaKarr Sampson,SF,24,SAC,22,6,15.6,2.0,3.7,.543,0.2,0.5,.500,1.8,3.2,.549,.574,0.5,0.7,.625,1.0,2.6,3.5,0.4,0.4,1.0,0.4,2.2,4.7
441,Dario Šarić,PF,23,PHI,78,73,29.6,5.2,11.4,.453,2.0,5.1,.393,3.2,6.3,.501,.541,2.3,2.7,.860,2.0,4.7,6.7,2.6,0.7,0.3,1.9,2.1,14.6
442,Tomáš Satoranský,SG,26,WAS,73,30,22.5,2.8,5.3,.523,0.6,1.4,.465,2.1,3.9,.544,.585,1.0,1.3,.781,1.0,2.2,3.2,3.9,0.7,0.2,1.1,1.8,7.2
443,Dennis Schröder,PG,24,ATL,67,67,31.0,7.5,17.1,.436,1.1,3.9,.290,6.3,13.2,.480,.469,3.4,4.0,.849,0.7,2.4,3.1,6.2,1.1,0.1,2.7,2.2,19.4
444,Mike Scott,PF,29,WAS,76,1,18.5,3.6,6.9,.527,0.9,2.1,.405,2.8,4.8,.582,.590,0.7,1.0,.658,0.7,2.6,3.3,1.1,0.3,0.1,1.0,1.9,8.8
445,Thabo Sefolosha,SF,33,UTA,38,6,21.2,3.1,6.3,.492,0.8,2.2,.381,2.3,4.1,.551,.558,1.2,1.4,.815,0.8,3.5,4.2,0.9,1.4,0.3,0.8,1.6,8.2
446,Wayne Selden,SG,23,MEM,35,9,19.8,3.3,7.7,.431,1.4,3.5,.402,1.9,4.2,.456,.522,1.3,1.7,.746,0.5,1.1,1.6,1.9,0.5,0.1,1.5,1.7,9.3
447,Ramon Sessions,PG,31,TOT,28,3,14.0,1.5,4.2,.359,0.3,0.9,.308,1.2,3.3,.374,.393,1.6,2.0,.772,0.2,1.1,1.4,2.8,0.5,0.1,1.1,1.0,4.9
447,Ramon Sessions,PG,31,NYK,13,3,12.8,1.3,4.1,.321,0.2,0.8,.182,1.2,3.2,.357,.340,0.9,1.2,.800,0.1,1.3,1.4,2.1,0.5,0.1,1.2,1.1,3.7
447,Ramon Sessions,PG,31,WAS,15,0,15.0,1.7,4.3,.391,0.4,1.0,.400,1.3,3.3,.388,.438,2.1,2.8,.762,0.3,1.0,1.3,3.3,0.5,0.1,1.0,1.0,5.9
448,Iman Shumpert,SG,27,CLE,14,6,19.7,1.6,4.1,.379,0.5,1.9,.269,1.1,2.3,.469,.440,0.8,1.1,.733,0.5,2.4,2.9,1.2,0.6,0.3,1.1,1.6,4.4
449,Pascal Siakam,PF,23,TOR,81,5,20.7,3.1,6.1,.508,0.4,1.6,.220,2.8,4.5,.612,.537,0.7,1.1,.621,1.0,3.5,4.5,2.0,0.8,0.5,0.8,2.0,7.3
450,Xavier Silas,SG,30,BOS,2,0,3.5,0.0,1.5,.000,0.0,1.0,.000,0.0,0.5,.000,.000,0.0,0.0,,0.5,0.5,1.0,0.0,0.5,0.0,0.0,0.5,0.0
451,Ben Simmons,PG,21,PHI,81,81,33.7,6.7,12.3,.545,0.0,0.1,.000,6.7,12.2,.551,.545,2.4,4.2,.560,1.8,6.3,8.1,8.2,1.7,0.9,3.4,2.6,15.8
452,Jonathon Simmons,SG,28,ORL,69,50,29.4,5.1,11.0,.465,1.0,3.0,.338,4.1,8.1,.512,.511,2.7,3.5,.768,0.9,2.6,3.5,2.5,0.8,0.2,2.1,2.5,13.9
453,Kobi Simmons,PG,20,MEM,32,12,20.1,2.5,5.9,.423,0.3,1.2,.282,2.2,4.7,.460,.452,0.8,0.8,1.000,0.4,1.1,1.6,2.1,0.6,0.2,1.4,1.9,6.1
454,Kyle Singler,SF,29,OKC,12,0,4.9,0.6,1.8,.333,0.2,0.4,.400,0.4,1.3,.313,.381,0.6,1.1,.538,0.1,0.8,0.8,0.2,0.1,0.0,0.3,0.3,1.9
455,Marcus Smart,SG,23,BOS,54,11,29.9,3.5,9.5,.367,1.4,4.6,.301,2.1,4.9,.429,.440,1.8,2.5,.729,0.8,2.7,3.5,4.8,1.3,0.4,2.4,2.5,10.2
456,Dennis Smith Jr.,PG,20,DAL,69,69,29.7,5.9,14.8,.395,1.5,4.9,.313,4.3,9.9,.435,.446,1.9,2.8,.694,0.7,3.0,3.8,5.2,1.0,0.3,2.8,2.2,15.2
457,Ish Smith,PG,29,DET,82,35,24.9,4.7,9.8,.486,0.4,1.2,.347,4.3,8.5,.506,.507,1.0,1.4,.698,0.3,2.4,2.7,4.4,0.8,0.2,1.3,1.7,10.9
458,J.R. Smith,SG,32,CLE,80,61,28.1,3.0,7.4,.403,1.8,4.8,.375,1.2,2.7,.453,.524,0.5,0.7,.696,0.4,2.6,2.9,1.8,0.9,0.1,1.0,2.0,8.3
459,Jason Smith,C,31,WAS,33,2,8.6,1.4,3.5,.391,0.1,1.0,.125,1.2,2.5,.494,.409,0.6,0.6,.905,0.5,1.1,1.6,0.4,0.1,0.4,0.5,1.3,3.4
460,Josh Smith,PF,32,NOP,3,0,4.0,0.3,1.3,.250,0.0,0.0,,0.3,1.3,.250,.250,0.0,0.0,,1.0,0.3,1.3,0.0,0.0,0.0,0.0,1.0,0.7
461,Tony Snell,SG,26,MIL,75,59,27.4,2.5,5.7,.435,1.4,3.6,.403,1.0,2.1,.490,.562,0.5,0.6,.792,0.1,1.8,1.9,1.3,0.6,0.4,0.5,1.5,6.9
462,Marreese Speights,C,30,ORL,52,3,13.0,2.7,6.7,.395,1.7,4.5,.369,1.0,2.2,.448,.519,0.8,1.1,.727,0.4,2.2,2.6,0.8,0.2,0.4,0.8,2.0,7.7
463,Nik Stauskas,SG,24,TOT,41,0,12.8,1.5,3.8,.390,1.0,2.4,.400,0.5,1.3,.370,.519,0.5,0.7,.724,0.1,1.5,1.6,1.0,0.2,0.1,0.6,0.6,4.4
463,Nik Stauskas,SG,24,PHI,6,0,7.5,0.2,0.7,.250,0.0,0.2,.000,0.2,0.5,.333,.250,0.3,0.3,1.000,0.0,0.2,0.2,0.2,0.7,0.0,0.7,0.5,0.7
463,Nik Stauskas,SG,24,BRK,35,0,13.7,1.7,4.3,.393,1.1,2.8,.404,0.5,1.5,.373,.527,0.5,0.8,.704,0.1,1.7,1.8,1.1,0.1,0.1,0.6,0.6,5.1
464,Lance Stephenson,SG,27,IND,82,7,22.6,3.7,8.6,.427,0.8,2.8,.289,2.9,5.8,.495,.475,1.0,1.5,.661,0.8,4.4,5.2,2.9,0.6,0.2,1.6,2.2,9.2
465,David Stockton,PG,26,UTA,3,0,3.0,0.7,1.0,.667,0.7,1.0,.667,0.0,0.0,,1.000,1.3,1.3,1.000,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.0,3.3
466,Julyan Stone,SG,29,CHO,23,0,7.6,0.3,0.6,.462,0.3,0.6,.462,0.0,0.0,,.692,0.0,0.1,.500,0.0,1.2,1.3,1.1,0.2,0.1,0.3,0.9,0.8
467,Edmond Sumner,PG,22,IND,1,0,2.0,1.0,1.0,1.000,0.0,0.0,,1.0,1.0,1.000,1.000,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0
468,Caleb Swanigan,PF,20,POR,27,3,7.0,0.9,2.2,.400,0.0,0.3,.125,0.9,1.9,.442,.408,0.4,0.7,.667,0.6,1.4,2.0,0.5,0.2,0.1,0.7,1.4,2.3
469,Jayson Tatum,SF,19,BOS,80,80,30.5,5.0,10.4,.475,1.3,3.0,.434,3.7,7.4,.492,.538,2.7,3.2,.826,0.6,4.4,5.0,1.6,1.0,0.7,1.4,2.1,13.9
470,Isaiah Taylor,PG,23,ATL,67,9,17.4,2.4,5.8,.418,0.3,1.2,.250,2.1,4.6,.461,.444,1.5,2.1,.702,0.3,1.1,1.4,3.1,0.5,0.1,1.3,1.7,6.6
471,Jeff Teague,PG,29,MIN,70,70,33.0,5.1,11.3,.446,1.2,3.3,.368,3.9,8.1,.477,.499,2.9,3.4,.845,0.3,2.6,3.0,7.0,1.5,0.3,2.5,2.4,14.2
472,Marquis Teague,PG,24,MEM,3,0,24.7,1.3,5.3,.250,0.3,1.3,.250,1.0,4.0,.250,.281,0.7,1.7,.400,0.3,1.7,2.0,4.3,1.3,0.0,1.0,1.7,3.7
473,Mirza Teletović,PF,32,MIL,10,0,15.9,2.5,5.7,.439,2.1,4.5,.467,0.4,1.2,.333,.623,0.0,0.0,,0.3,2.0,2.3,1.0,0.4,0.1,0.7,1.4,7.1
474,Garrett Temple,SG,31,SAC,65,35,24.8,3.1,7.3,.418,1.4,3.5,.392,1.7,3.8,.442,.512,0.9,1.2,.769,0.3,2.0,2.3,1.9,0.9,0.4,1.2,2.1,8.4
475,Miloš Teodosić,PG,30,LAC,45,36,25.2,3.4,8.0,.419,2.0,5.2,.379,1.4,2.8,.492,.542,0.9,1.0,.848,0.4,2.4,2.8,4.6,0.5,0.1,2.2,2.3,9.5
476,Jason Terry,SG,40,MIL,51,4,16.0,1.2,3.0,.383,0.8,2.3,.348,0.4,0.8,.487,.513,0.2,0.2,.889,0.1,0.8,0.9,1.2,0.8,0.3,0.5,1.0,3.3
477,Daniel Theis,C,25,BOS,63,3,14.9,2.0,3.7,.541,0.3,0.9,.310,1.7,2.8,.617,.579,1.0,1.3,.753,1.4,2.9,4.3,0.9,0.5,0.8,0.9,2.5,5.3
478,Isaiah Thomas,PG,28,TOT,32,15,26.9,4.9,13.2,.373,1.7,5.9,.293,3.2,7.3,.438,.438,3.7,4.1,.893,0.5,1.6,2.1,4.8,0.5,0.1,3.0,1.8,15.2
478,Isaiah Thomas,PG,28,CLE,15,14,27.1,4.7,12.9,.361,1.5,5.8,.253,3.2,7.1,.449,.418,3.9,4.5,.868,0.5,1.6,2.1,4.5,0.6,0.1,2.7,1.7,14.7
478,Isaiah Thomas,PG,28,LAL,17,1,26.8,5.1,13.4,.383,1.9,5.9,.327,3.2,7.4,.429,.456,3.4,3.7,.921,0.6,1.5,2.1,5.0,0.4,0.1,3.2,1.9,15.6
479,Lance Thomas,PF,29,NYK,73,31,18.5,1.4,3.7,.382,0.7,1.7,.403,0.7,2.0,.364,.476,0.6,0.7,.830,0.6,1.8,2.4,0.6,0.4,0.2,0.5,1.8,4.1
480,Klay Thompson,SG,27,GSW,73,73,34.3,7.9,16.2,.488,3.1,7.1,.440,4.7,9.0,.526,.585,1.1,1.3,.837,0.4,3.4,3.8,2.5,0.8,0.5,1.8,1.6,20.0
481,Tristan Thompson,C,26,CLE,53,22,20.2,2.5,4.4,.562,0.0,0.0,,2.5,4.4,.562,.562,0.8,1.5,.544,2.4,4.3,6.6,0.6,0.3,0.3,0.7,1.9,5.8
482,Sindarius Thornwell,SG,23,LAC,73,16,15.8,1.4,3.2,.429,0.3,0.8,.377,1.1,2.4,.448,.479,0.8,1.2,.670,0.5,1.5,1.9,0.9,0.7,0.3,0.7,1.7,3.9
483,Anthony Tolliver,PF,32,DET,79,14,22.2,2.8,6.0,.464,2.0,4.6,.436,0.8,1.4,.561,.632,1.3,1.7,.797,0.6,2.4,3.1,1.1,0.4,0.3,0.7,1.8,8.9
484,Karl-Anthony Towns,C,22,MIN,82,82,35.6,7.8,14.3,.545,1.5,3.5,.421,6.3,10.8,.585,.596,4.2,4.9,.858,2.9,9.4,12.3,2.4,0.8,1.4,1.9,3.5,21.3
485,P.J. Tucker,PF,32,HOU,82,34,27.8,2.1,5.4,.390,1.4,3.8,.371,0.7,1.6,.435,.520,0.5,0.7,.717,1.1,4.4,5.6,0.9,1.0,0.3,0.9,2.5,6.1
486,Evan Turner,SF,29,POR,79,40,25.7,3.3,7.3,.447,0.5,1.7,.318,2.7,5.6,.485,.484,1.2,1.4,.850,0.4,2.7,3.1,2.2,0.6,0.4,1.3,2.1,8.2
487,Myles Turner,C,21,IND,65,62,28.2,4.7,9.8,.479,0.9,2.4,.357,3.8,7.4,.519,.523,2.5,3.2,.777,1.4,5.0,6.4,1.3,0.6,1.8,1.5,2.9,12.7
488,Ekpe Udoh,C,30,UTA,63,3,12.9,1.0,1.9,.500,0.0,0.0,.000,1.0,1.9,.504,.500,0.7,0.9,.750,1.1,1.3,2.4,0.8,0.7,1.2,0.3,1.7,2.6
489,Tyler Ulis,PG,22,PHO,71,43,23.4,3.0,7.8,.388,0.6,2.1,.288,2.4,5.7,.425,.426,1.2,1.4,.832,0.3,1.5,1.8,4.4,1.0,0.1,1.8,1.7,7.8
490,Jonas Valančiūnas,C,25,TOR,77,77,22.4,5.1,8.9,.568,0.4,1.0,.405,4.7,8.0,.587,.590,2.2,2.7,.806,2.4,6.2,8.6,1.1,0.4,0.9,1.5,2.5,12.7
491,Denzel Valentine,SG,24,CHI,77,37,27.2,3.9,9.4,.417,1.9,4.8,.386,2.1,4.6,.450,.517,0.5,0.7,.745,0.6,4.5,5.1,3.2,0.8,0.1,1.3,2.4,10.2
492,Fred VanVleet,PG,23,TOR,76,0,20.0,3.1,7.2,.426,1.4,3.4,.414,1.6,3.7,.437,.525,1.1,1.3,.832,0.3,2.1,2.4,3.2,0.9,0.3,1.0,1.7,8.6
493,Rashad Vaughn,SG,21,TOT,28,0,7.6,0.8,2.0,.411,0.5,1.3,.378,0.3,0.7,.474,.536,0.1,0.2,.667,0.1,0.6,0.8,0.5,0.2,0.1,0.2,0.5,2.3
493,Rashad Vaughn,SG,21,MIL,22,0,7.9,1.0,2.3,.420,0.6,1.6,.371,0.4,0.7,.533,.550,0.2,0.3,.667,0.1,0.7,0.8,0.5,0.2,0.1,0.2,0.5,2.7
493,Rashad Vaughn,SG,21,BRK,1,0,4.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
493,Rashad Vaughn,SG,21,ORL,5,0,7.0,0.4,1.2,.333,0.2,0.4,.500,0.2,0.8,.250,.417,0.0,0.0,,0.2,0.6,0.8,0.0,0.2,0.0,0.4,0.4,1.0
494,Noah Vonleh,PF,22,TOT,54,16,16.2,1.9,4.3,.444,0.4,1.2,.303,1.6,3.1,.500,.487,0.7,1.1,.621,1.3,4.5,5.8,0.6,0.4,0.3,0.6,1.3,4.9
494,Noah Vonleh,PF,22,POR,33,12,14.4,1.4,2.9,.490,0.1,0.2,.333,1.4,2.7,.500,.500,0.7,0.9,.742,1.1,4.0,5.1,0.4,0.2,0.3,0.5,1.3,3.6
494,Noah Vonleh,PF,22,CHI,21,4,19.0,2.7,6.6,.413,0.9,2.9,.300,1.9,3.7,.500,.478,0.6,1.3,.481,1.7,5.2,6.9,1.0,0.6,0.3,0.8,1.2,6.9
495,Nikola Vučević,C,27,ORL,57,57,29.5,7.0,14.7,.475,1.1,3.6,.314,5.9,11.2,.527,.513,1.4,1.6,.819,1.8,7.4,9.2,3.4,1.0,1.1,1.9,2.5,16.5
496,Dwyane Wade*,SG,36,TOT,67,3,22.9,4.5,10.2,.438,0.5,1.7,.288,4.0,8.5,.468,.462,2.0,2.8,.714,0.7,3.0,3.8,3.4,0.9,0.7,2.1,1.9,11.4
496,Dwyane Wade*,SG,36,CLE,46,3,23.2,4.3,9.5,.455,0.5,1.5,.329,3.8,7.9,.479,.482,2.0,2.9,.701,0.8,3.1,3.9,3.5,0.9,0.7,2.0,1.8,11.2
496,Dwyane Wade*,SG,36,MIA,21,0,22.2,4.8,11.8,.409,0.4,2.0,.220,4.4,9.8,.447,.427,2.0,2.6,.745,0.5,2.9,3.4,3.1,0.9,0.7,2.3,1.9,12.0
497,Dion Waiters,SG,26,MIA,30,30,30.6,5.4,13.7,.398,1.7,5.7,.306,3.7,8.0,.463,.461,1.7,2.3,.739,0.3,2.3,2.6,3.8,0.8,0.3,2.3,2.0,14.3
498,Kemba Walker,PG,27,CHO,80,80,34.2,7.4,17.0,.431,2.9,7.5,.384,4.5,9.5,.469,.516,4.5,5.3,.864,0.4,2.7,3.1,5.6,1.1,0.3,2.2,1.2,22.1
499,John Wall,PG,27,WAS,41,41,34.4,6.8,16.3,.420,1.5,4.1,.371,5.3,12.2,.436,.466,4.3,5.9,.726,0.5,3.1,3.7,9.6,1.4,1.1,3.9,2.0,19.4
500,Tyrone Wallace,PG,23,LAC,30,19,28.4,3.7,8.2,.445,0.3,1.3,.250,3.3,6.9,.483,.466,2.0,2.6,.782,0.7,2.8,3.5,2.4,0.9,0.4,1.5,2.8,9.7
501,Derrick Walton,PG,22,MIA,16,0,9.2,0.5,1.6,.320,0.4,1.1,.412,0.1,0.5,.125,.460,0.4,0.4,1.000,0.1,0.9,1.0,1.0,0.4,0.2,0.1,0.4,1.8
502,Jameel Warney,PF,24,DAL,3,0,9.0,2.3,4.0,.583,0.0,0.0,,2.3,4.0,.583,.583,1.0,1.7,.600,1.3,1.7,3.0,0.0,0.0,0.0,0.3,0.7,5.7
503,T.J. Warren,SF,24,PHO,65,65,33.0,8.1,16.4,.498,0.3,1.4,.222,7.8,15.0,.523,.507,3.0,3.9,.757,1.9,3.2,5.1,1.3,1.0,0.6,1.3,2.3,19.6
504,Travis Wear,SF,27,LAL,17,0,13.4,1.5,4.2,.347,1.0,2.8,.362,0.5,1.5,.320,.465,0.5,0.5,1.000,0.0,2.2,2.2,0.4,0.2,0.3,0.4,1.8,4.4
505,James Webb III,SF,24,BRK,10,0,12.0,0.6,2.4,.250,0.4,1.9,.211,0.2,0.5,.400,.333,0.0,0.0,,0.8,1.6,2.4,0.4,0.1,0.0,0.4,1.0,1.6
506,Briante Weber,PG,25,TOT,18,0,13.2,1.1,2.4,.442,0.2,0.6,.364,0.8,1.8,.469,.488,0.4,0.6,.800,0.4,1.5,1.9,1.2,1.0,0.3,0.8,1.6,2.8
506,Briante Weber,PG,25,HOU,13,0,9.1,0.7,1.7,.409,0.3,0.7,.444,0.4,1.0,.385,.500,0.3,0.3,1.000,0.2,1.2,1.4,1.0,0.8,0.2,0.5,1.4,2.0
